time,altp,temp,p,gx,gy,gz,ax,ay,az,vz,alt,lat,lon
0.013476575690506698,-1.311289277580642e-13,14.999912553333616,1013.24841740644,-8.815972959334703e-39,-8.866371567342678e-39,8.863298691427805e-50,-3.484327820390675e-25,-8.75295640290652e-09,-1.0004674948901131e-07,-1.218771273814621e-10,-1.311289277580642e-13,0.0,0.0
0.013476575690506726,-1.311289277580661e-13,14.999912553333616,1013.24841740644,-8.815972959334829e-39,-8.866371567342805e-39,8.863298691427934e-50,-3.4843278203907255e-25,-8.752956402906648e-09,-1.0004674948901274e-07,-1.2187712738146383e-10,-1.311289277580661e-13,0.0,0.0
0.013476575690506698,-1.311289277580642e-13,14.999912553333616,1013.24841740644,-8.815972959334703e-39,-8.866371567342678e-39,8.863298691427805e-50,-3.484327820390675e-25,-8.75295640290652e-09,-1.0004674948901131e-07,-1.218771273814621e-10,-1.311289277580642e-13,0.0,0.0
0.013476575690506698,-1.311289277580642e-13,14.999912553333616,1013.24841740644,-8.815972959334703e-39,-8.866371567342678e-39,8.863298691427805e-50,-3.484327820390675e-25,-8.75295640290652e-09,-1.0004674948901131e-07,-1.218771273814621e-10,-1.311289277580642e-13,0.0,0.0
0.01064332385752692,3.599670575750047e-14,14.99993093770911,1013.24875012346,2.4201066081220652e-39,2.433941723638284e-39,-2.433098176664871e-50,9.56496216797309e-26,2.402807691106733e-09,2.746421758282715e-08,3.345695849061108e-11,3.599670575750047e-14,0.0,0.0
0.01064332385752692,3.599670575750047e-14,14.99993093770911,1013.24875012346,2.4201066081220652e-39,2.433941723638284e-39,-2.433098176664871e-50,9.56496216797309e-26,2.402807691106733e-09,2.746421758282715e-08,3.345695849061108e-11,3.599670575750047e-14,0.0,0.0
0.01064332385752692,3.599670575750047e-14,14.99993093770911,1013.24875012346,2.4201066081220652e-39,2.433941723638284e-39,-2.433098176664871e-50,9.56496216797309e-26,2.402807691106733e-09,2.746421758282715e-08,3.345695849061108e-11,3.599670575750047e-14,0.0,0.0
0.012552729757123404,-6.417123678849967e-14,14.999918547975653,1013.2485258963603,-4.314317961466636e-39,-4.338981787089137e-39,4.337477998021947e-50,-1.7051433992016027e-25,-4.283479225626367e-09,-4.8960391586701016e-08,-5.964363572565674e-11,-6.417123678849967e-14,0.0,0.0
0.012552729757123404,-6.417123678849967e-14,14.999918547975653,1013.2485258963603,-4.314317961466636e-39,-4.338981787089137e-39,4.337477998021947e-50,-1.7051433992016027e-25,-4.283479225626367e-09,-4.8960391586701016e-08,-5.964363572565674e-11,-6.417123678849967e-14,0.0,0.0
0.012552729757123404,-6.417123678849967e-14,14.999918547975653,1013.2485258963603,-4.314317961466636e-39,-4.338981787089137e-39,4.337477998021947e-50,-1.7051433992016027e-25,-4.283479225626367e-09,-4.8960391586701016e-08,-5.964363572565674e-11,-6.417123678849967e-14,0.0,0.0
0.012552729757123404,-6.417123678849967e-14,14.999918547975653,1013.2485258963603,-4.314317961466636e-39,-4.338981787089137e-39,4.337477998021947e-50,-1.7051433992016027e-25,-4.283479225626367e-09,-4.8960391586701016e-08,-5.964363572565674e-11,-6.417123678849967e-14,0.0,0.0
0.012552729757123404,-6.417123678849967e-14,14.999918547975653,1013.2485258963603,-4.314317961466636e-39,-4.338981787089137e-39,4.337477998021947e-50,-1.7051433992016027e-25,-4.283479225626367e-09,-4.8960391586701016e-08,-5.964363572565674e-11,-6.417123678849967e-14,0.0,0.0
